,BOLD_correlation,Mask,Max,Max-Mean,Max-Min,Mean_peak,Mean_peak-Min,Min,TI,Task,Time_to_peak,slope
13,0.19670853257236692,1.0,0.945402910576943,0.20739964233995312,0.0,0.9547237305552464,0.025508842603472748,0.9576848382592592,670,0.0,0.1111111111111111,0.33410060691081905
13,0.15220977891493706,1.0,0.9999999999999998,1.0,0.6501581051634959,1.0,0.17180123846199474,1.0000000000000002,690,0.0,0.1111111111111111,0.0
13,0.0,1.0,0.9726714915547868,0.4557241242431762,0.42497882333774895,0.9733225998554204,0.0,0.9768239272527884,710,0.0,0.0,0.05590802107983417
13,1.0,1.0,0.8922314038496693,0.6175610457026581,1.0,0.9010556028898972,1.0,0.8839715992827022,730,0.0,0.2222222222222222,1.0
13,0.4728573596258672,1.0,0.0,0.0,0.04525234731684469,0.0,0.1278492965631804,0.0,750,0.0,1.0,0.47684277236279904
14,0.03466662016063443,1.0,0.4531666880409002,0.013450643774899771,0.0,0.5350731556717716,0.0067501286658329645,0.6142719899278744,630,0.0,0.8,0.02497414300237849
14,0.0,1.0,0.09833540388276862,0.04164673920483152,0.01750725703349787,0.22915882668363485,0.0,0.3535085891014096,650,0.0,1.0,0.0
14,0.2666010882191522,1.0,0.6764532642360264,0.030385498571658964,0.0035627171216433546,0.7232568729202735,0.0141510766148686,0.7741697854050278,670,0.0,0.6000000000000001,0.05541851088216938
14,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,690,0.0,0.0,1.0
14,0.6668614899199095,1.0,1.0,0.037017381150878166,0.02911244901736,0.9999999999999996,0.08422815014758704,1.0,710,0.0,0.3999999999999999,0.10162150995174683
14,0.22567192670842234,1.0,0.6614904715828605,0.0,0.01434410634559742,0.7142790421147374,0.05355524221096912,0.7602845643469389,730,0.0,0.8,0.07715823599010144
14,0.11811807795168693,1.0,0.9339575934569879,0.09503629931064524,0.04585271568042089,0.9286784535049644,0.029390819728344283,0.9475874688631664,750,0.0,0.8,0.03861041977904209
15,0.4749009834271917,1.0,0.7530551886954608,0.0,0.0,0.7613872897216947,0.013206857115391936,0.7848839981639486,630,0.0,0.2222222222222222,0.5187964063756247
15,1.0,1.0,0.0,0.4056991621408834,0.7593046185601446,0.0,1.0,0.0,650,0.0,0.7777777777777777,1.0
15,0.43078477339406507,1.0,0.2514895278740834,0.35574431019947994,0.3478400322505404,0.2384342769319457,0.10468989997861694,0.2684510928390278,670,0.0,0.2222222222222222,0.4729019782805242
15,0.8922156320207038,1.0,0.3053565771135105,0.2793852298779565,0.5563997317609395,0.3101609748060969,0.7449920621024744,0.31405242926736143,690,0.0,0.4444444444444444,0.8643864839685687
15,0.0,1.0,0.3036191894833351,1.0,1.0,0.2608903862973833,0.0,0.2945214150381581,710,0.0,0.0,0.0
15,0.41179426160838395,1.0,0.8387230347312347,0.4075676271297307,0.6699672679492563,0.8300520067187112,0.230262972036134,0.8438396809694027,730,0.0,1.0,0.4551951410898082
15,0.3190344202306633,1.0,1.0,0.2636370053263896,0.8049035856482127,0.9999999999999982,0.502460757286159,1.0,750,0.0,0.7777777777777777,0.060923638611752325
16,0.5308742932363167,1.0,0.3917711367958279,0.2606951909291677,0.34310865233199866,0.3903972550006332,0.193315227991548,0.3919551290781338,630,0.0,1.0,0.07945321144130213
16,0.2282485166447202,1.0,1.0,0.0,0.0,0.9999999999999996,0.0,1.0,650,0.0,0.0,0.34919047979934315
16,1.0000000000000002,1.0,0.9854586275574606,0.1747392268868654,0.3145690594992732,0.9878770969123948,0.6546543676053721,0.9748325393605236,670,0.0,0.75,1.0
16,0.5680183070844761,1.0,0.9806460188019144,0.6151521375179119,0.8342866339022168,0.9719226305822444,1.0,0.9520820954335854,690,0.0,0.625,0.8767875593596557
16,0.07119879885961299,1.0,0.13404667513090018,0.7205308811357696,0.671130783761873,0.13035919650083594,0.5052432559156727,0.12797137842773856,710,0.0,0.25,0.20514981739288468
16,0.6191774915979367,1.0,0.015122833971815462,1.0,0.9999999999999998,0.0,0.4443146663718533,0.0,730,0.0,1.0,0.17045780989052822
16,0.0,1.0,0.0,0.11280049802542573,0.23933197528730704,0.006261893811128515,0.1772370516553697,0.011571898561794304,750,0.0,0.0,0.0
17,0.9042029558798096,1.0,1.0,0.2272743800329462,0.25717599186105955,1.0,0.374702900110299,1.0,630,0.0,0.6666666666666667,0.3673854445968357
17,0.13787070202097462,1.0,0.6424850266208946,1.0,1.0,0.6063612541918495,1.0,0.5217895089418043,650,0.0,0.3333333333333333,1.0
17,0.04441673598980733,1.0,0.7537306764553762,0.3896009833158261,0.4691262085928716,0.751872484750308,0.6384207171514185,0.7139284471479623,670,0.0,0.0,0.7045733929003845
17,0.2478101003911153,1.0,0.8595462288464102,0.09838163938396373,0.005862670670155445,0.8506593407370922,0.0,0.890659902627327,690,0.0,0.6666666666666667,0.0
17,1.0,1.0,0.8199245421368548,0.8824374908087868,0.8391887755228797,0.7876030764009059,0.821539993264145,0.7290779243215351,710,0.0,0.6666666666666667,0.6854716406767769
17,0.8275411993887154,1.0,0.11176784731295444,0.06000381867273408,0.06318009739095876,0.10947579928611262,0.1879645691061688,0.10678888263849018,730,0.0,0.9999999999999998,0.3014545532150451
17,0.0,1.0,0.0,0.0,0.0,0.0,0.13939500942851885,0.0,750,0.0,0.3333333333333333,0.12026757188171985
18,0.7492033589030924,1.0,0.5016260887555148,1.0,1.0,0.4901176830382674,1.0,0.4454769254366156,630,0.0,0.0,0.4847005266207234
18,0.0,1.0,0.0,0.3851887959683804,0.3520135872070893,0.0,0.011312564571376194,0.0,650,0.0,1.0,0.0
18,0.8223362848249235,1.0,0.7344236033013285,0.3445005612661578,0.2816703739637676,0.7446857635030835,0.4907108210793089,0.7429797251204153,670,0.0,0.0,0.7497074747414043
18,0.05519462567401867,1.0,0.7946001928815516,0.0,0.0,0.7963818447942934,0.0,0.8284314230756582,690,0.0,0.5,0.3332195987746514
18,1.0,1.0,0.5396716427002151,0.17623799824732722,0.2979308651935839,0.5665336867936652,0.6709174372307726,0.5461720069472751,710,0.0,0.0,1.0
18,0.8785404097831353,1.0,0.5630838122410626,0.04461547895803286,0.051686585998588885,0.5972443843565696,0.4621057161438577,0.5915893263144499,730,0.0,0.0,0.790325713355677
18,0.7269630589575841,1.0,1.0000000000000018,0.44868009720921376,0.38703587067011735,1.0,0.6196334498578452,0.9999999999999982,750,0.0,0.5,0.9029014739615058
19,0.5557702651381964,1.0,1.0,0.14078839691430406,0.2459735535476805,0.9999999999999996,0.0,1.0000000000000004,630,0.0,1.0,0.0
19,0.10740860942766443,1.0,0.6410281871593879,1.0,1.0,0.6458354217394437,1.0,0.6083996284011302,650,0.0,0.5,1.0
19,0.5779626111373511,1.0,0.6493270913321183,0.8630529922315571,0.7117798482982514,0.6441499467628202,0.4906569973510927,0.6306168990017498,670,0.0,0.6000000000000001,0.4480247926630538
19,1.0,1.0,0.6899971897828578,0.3676929375886752,0.5522090817204255,0.6927377712828418,0.4762769466121476,0.6785880352702551,690,0.0,0.6000000000000001,0.5211384199823373
19,0.7575581043547208,1.0,0.017566180416306754,0.6187428659525044,0.8340520236499529,0.007029824694755328,0.7130199296084039,0.0,710,0.0,0.4,0.9258056004562141
19,0.8529508304285751,1.0,0.10455020534641203,0.12746703637551865,0.3418307396125996,0.0991962067536587,0.28138770918252576,0.10993684344409793,730,0.0,0.0,0.25929544018278594
19,0.0,1.0,0.0,0.0,0.0,0.0,0.07211393958335577,0.02317734485005829,750,0.0,0.5,0.377428437920234
1,0.8657165345423805,1.0,0.011996504876773171,1.0,1.0,0.011419595331243926,1.0,0.0,630,1.0,0.3999999999999999,1.0
1,0.9455326438798456,1.0,0.0,0.3397832221990969,0.4108380806587079,0.0,0.3654213934732669,0.08915949306515003,650,1.0,1.0,0.33822543323998905
1,1.0,1.0,0.9152239211271436,0.3771978671264397,0.4890724195227086,0.9050418906698569,0.5146008276727836,0.8606195682716464,670,1.0,0.6000000000000001,0.4297262304421589
1,0.8290627661795958,1.0,0.9849188867595372,0.25126923785479777,0.22407609082232213,0.9693260507595164,0.20732099722766453,0.9651011405535319,690,1.0,0.6000000000000001,0.184266305241004
1,0.0,1.0,0.9338454178914936,0.0,0.0,0.9256313591159184,0.0,0.9591352271400186,710,1.0,0.0,0.0
1,0.9784045570165932,1.0,1.0,0.0274532266806301,0.0939197256535884,1.0,0.15638198516616905,1.0,730,1.0,0.6000000000000001,0.2305129411578631
1,0.884284758775898,1.0,0.8604460669629894,0.12716913071297353,0.11273160556695193,0.8642707475172777,0.17959701280658694,0.8771784785588963,750,1.0,0.3999999999999999,0.2459149969373795
2,0.9971107585240284,1.0,0.6091405237307779,0.9986811748620904,0.8948979622879909,0.6009678405618593,0.27111580073892044,0.6039181100811155,630,1.0,1.0,0.0
2,0.0,1.0,0.0,0.0,0.0,0.0,0.13546887315091055,0.0,650,1.0,0.5,0.7594305061105147
2,0.5784335660193227,1.0,0.16803408399749742,0.8498067153205192,1.0,0.16462838585550732,1.0,0.15619818443759215,670,1.0,0.75,1.0
2,1.0,1.0,0.8635989245690392,0.2510211073190347,0.4100805866026072,0.8652301039279091,0.4589388737433481,0.8680464896939188,690,1.0,0.0,0.4447842270356406
2,0.4883387540524324,1.0,0.7654989195844757,0.22623319155136656,0.1398360203706036,0.7673407643483154,0.1814433721775557,0.7725283806841095,710,1.0,0.25,0.619854757520575
2,0.6033438575514266,1.0,0.5880427878568155,1.0,0.6456850795146151,0.5801900633802928,0.0,0.5860132291173707,730,1.0,1.0,0.056544802570639714
2,0.005116722878299229,1.0,1.0,0.6756909724956098,0.8479712476750807,1.0000000000000002,0.8008408756573155,1.0,750,1.0,0.25,0.4060546324540241
3,0.0,1.0,1.0,0.4402967867384072,0.5352665483501087,1.0,0.08444513424587541,0.9999999999999992,630,1.0,0.5,0.0
3,1.0,1.0,0.7456105635751121,0.0,0.0,0.7618273474740641,0.14272771421992606,0.7638222400183778,650,1.0,0.5,0.6364088295370453
3,0.9072071280828792,1.0,0.4425318382888683,0.5130535355448269,0.5472148507826322,0.4478800433560455,0.5892000146522025,0.44415019272415535,670,1.0,0.5,0.7929517166719197
3,0.9863248389601538,1.0,0.1642927960977385,1.0,1.0,0.1613090596639184,1.0,0.15227998175909718,690,1.0,0.0,0.9591207002932784
3,0.9452027835622036,1.0,0.0589320025087714,0.4702432636178509,0.5465826831848309,0.06008286119290762,0.5801647947296644,0.06195007594791858,710,1.0,0.0,0.8356176641033906
3,0.969365488895298,1.0,0.0,0.4694658379287139,0.6465363170688905,0.0,0.6997514498747708,0.0,730,1.0,1.0,1.0
3,0.6862053069490396,1.0,0.015430456027343276,0.36179272741945057,0.17679414093797852,0.014947495012250124,0.0,0.030554553794089227,750,1.0,0.5,0.5137827440431398
4,0.0,1.0,0.0,0.6267086833131486,0.4862081428409598,0.0,0.2678505932098081,0.0,630,1.0,1.0,0.449883545108404
4,0.4806638443787912,1.0,0.23403139352630786,0.3853523270515141,0.25282547789854204,0.2331648934882873,0.02839828211599782,0.2380001775016174,650,1.0,0.0,0.0
4,0.4005898191501275,1.0,0.1377859670294872,0.3805137323737485,0.2797186434309895,0.13676442984871828,0.0,0.1416220963531667,670,1.0,0.0,0.012922213546732952
4,1.0,1.0,1.0000000000000004,0.2614468008751529,0.2702863165088467,1.0,0.5478046380244539,1.0,690,1.0,0.625,1.0
4,0.9598389973215832,1.0,0.9454042985294828,0.0,0.0,0.9480030416828042,0.3111770426248597,0.951526762476818,710,1.0,0.375,0.5678822772339711
4,0.22181459544588786,1.0,0.6097720086479987,0.6630684764943731,1.0,0.6046935939262288,1.0,0.5957623355497246,730,1.0,0.75,0.4291579268219609
4,0.07576751022442507,1.0,0.5635437550222115,1.0,0.9323645873904346,0.5550990444042063,0.667794265922105,0.5512187699593136,750,1.0,0.875,0.7714898749571117
5,1.0,1.0,0.8117610929392178,1.0,0.9233925953503604,0.7796536693636398,0.6518719015076899,0.7507080442218879,630,1.0,0.6666666666666667,0.366955887481552
5,0.9138247832401932,1.0,1.0000000000000036,0.09805735465500788,0.4395608395063273,1.0,0.4389280820379473,1.0,650,1.0,0.9999999999999998,0.13436294313042452
5,0.5181458056512321,1.0,0.4295820477014658,0.3344151618315536,0.643472824752342,0.42410548426232,0.6516773059980294,0.3805902543899151,670,1.0,0.3333333333333333,0.06963307330515822
5,0.0,1.0,0.20810243173152893,0.6455505580900951,0.4904395266138217,0.20091459603141715,0.4712181993513232,0.16511056772380786,690,1.0,0.0,0.5442265288195791
5,0.3880194609429956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,710,1.0,0.3333333333333333,0.0
5,0.7388381680171107,1.0,0.7205267221637719,0.6775397674869311,1.0,0.7111931018546329,1.0,0.6468971576463005,730,1.0,0.3333333333333333,1.0
5,0.4790731438340526,1.0,0.584518977864736,0.7064490482771095,0.6031289220939449,0.5821588135214242,0.6293719277005414,0.547213363761692,750,1.0,0.3333333333333333,0.4270269447905062
6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,630,1.0,0.0,0.0
6,0.9523272956885592,1.0,0.2250567173507374,0.35072470870710354,0.5816680939435277,0.2367772932944572,0.6555510361085244,0.2037825001999156,650,1.0,1.0,0.7304133916115504
6,0.5364090798282559,1.0,0.3512940364397448,1.0,0.6971757890037649,0.3476334280215152,0.6083838600866147,0.3152918599432706,670,1.0,0.6666666666666666,0.5872373570276248
6,0.2868472911589209,1.0,0.0,0.3566654460947067,0.4333269845726035,0.018101870110474042,0.5607497549991594,0.0,690,1.0,0.4444444444444444,0.35165886983601746
6,1.0,1.0,0.3606682386542168,0.5502800346356573,1.0000000000000002,0.3647138130586303,1.0,0.2981117107395175,710,1.0,0.8888888888888888,1.0
6,0.006387868869426494,1.0,0.0944619907816584,0.6345499203679743,0.4826447922760529,0.08615635340465744,0.3205501652854815,0.08665274758767261,730,1.0,0.6666666666666666,0.02366822071401881
6,0.4257604672620242,1.0,0.0005801275015375751,0.4825600564178289,0.40271391718502575,0.0,0.31984525341066744,0.003207272379716741,750,1.0,0.3333333333333333,0.3950582248158962
7,0.2488528228300239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,630,1.0,1.0,0.9990860249881656
7,0.13712798944601795,1.0,0.4626039884295778,0.0,0.0,0.4974130921053472,0.30573017891763205,0.5355071534806157,650,1.0,0.7142857142857142,0.4542933661810426
7,0.14481189359085556,1.0,0.1409880321529613,0.2562047422159741,0.16542475021389536,0.14968066066051122,0.3910294151414418,0.14597315196787974,670,1.0,1.0,0.6084214947281933
7,0.5771321982135555,1.0,0.1104139723830606,0.12374772317556025,0.14620632477635187,0.13787860517554762,0.5491765209127593,0.11404531445795385,690,1.0,0.7142857142857142,0.9312061734136772
7,1.0,1.0,0.2755781048291439,0.3146480862518997,0.2323242448917913,0.2979992940169254,0.5456412397737959,0.2891076291747865,710,1.0,0.5714285714285714,1.0
7,0.2663527916259976,1.0,0.4160237759512349,0.3230719868083147,0.0707435512764285,0.4056447656916724,0.0,0.4722584640601539,730,1.0,0.0,0.0
7,0.0,1.0,0.0,0.1815713326505582,0.06818920906177339,0.0,0.24764775008382603,0.0,750,1.0,1.0,0.38870282733297984
8,0.0,1.0,0.0,0.2510075027959603,0.2250175383615003,0.0,0.4782257056344993,0.0,630,1.0,0.7777777777777777,1.0
8,1.0,1.0,0.8732634798482026,0.10946758462634396,0.0,0.8811773583685459,0.0,0.8837269084991521,650,1.0,0.0,0.2781030749660703
8,0.15036867631820922,1.0,0.9301206314412552,1.0,1.0,0.9376505798816032,1.0,0.9255598165737892,670,1.0,0.6666666666666666,0.9514435563619764
8,0.6808891539140273,1.0,0.20097210797136172,0.0,0.057162829741821526,0.2018005856166716,0.17430378762625098,0.20517675904854293,690,1.0,1.0,0.7630529125364994
8,0.7449354317799579,1.0,1.0,0.8479263620747828,0.7414366177988831,1.0,0.13695100162561225,1.0,710,1.0,1.0,0.6712070932117494
8,0.624851110102981,1.0,0.09547275622229368,0.3863794870327346,0.18848932191342427,0.09342104734972743,0.2110049394484096,0.0968013293569876,730,1.0,0.7777777777777777,0.7330015413210584
8,0.4736541675946017,1.0,0.8514633787644139,0.821449774148937,0.5168530097271773,0.8519914662652734,0.06487029577815895,0.8537523188828104,750,1.0,0.2222222222222222,0.0
9,0.19792331860074489,1.0,0.2863578945028156,0.5408548763736271,0.27877889025229785,0.3443862916704994,1.0,0.2959470258022918,630,1.0,0.5555555555555556,1.0
9,0.6793462755113713,1.0,0.8862763461748369,0.4941853482557954,0.3717027520219936,0.8658422723190642,0.28874809520528444,0.8659651061675522,650,1.0,0.0,0.2456646732428853
9,0.7446518829139988,1.0,0.0,0.8212784613440518,0.5920035225116087,0.0,0.0,0.0,670,1.0,1.0,0.2323578240240485
9,0.0,1.0,0.2888884364580484,0.5071747926495584,0.023718796302371947,0.3342012649510337,0.4555743429656506,0.315397843196914,690,1.0,0.5555555555555556,0.8140208082870859
9,0.8644367985094539,1.0,1.0,0.0,0.0,1.0,0.3360778722719957,1.0,710,1.0,1.0,0.650267238439324
9,1.0,1.0,0.5674762093353269,0.12454150273752185,0.06566759478047879,0.5738180384340108,0.07669409315729359,0.5801808636788781,730,1.0,0.8888888888888888,0.28068714262644745
9,0.7818417335744456,1.0,0.671237070441304,1.0,1.0000000000000002,0.618299819377949,0.2225000512749945,0.6174943877837862,750,1.0,0.0,0.0
10,0.9238474437839258,1.0,0.6688216958526119,0.4654588629019577,0.4470907399643752,0.6685948407409734,0.36744642110854586,0.6809026800170774,630,1.0,1.0,0.6703159296246495
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,650,1.0,1.0,1.0
10,0.9146599525047724,1.0,0.0,0.2449171628367483,0.36668017488294696,0.0,0.5505671894613413,0.0,670,1.0,0.6666666666666666,0.8579824736149207
10,0.3908482870719462,1.0,0.17051943407948444,0.015213860516996138,0.0326555417025029,0.17039225764843025,0.010716929737707076,0.1860803846680965,690,1.0,0.33333333333333337,0.4137114513248166
10,0.0,1.0,0.1564520758633816,0.3255742908109262,0.3531178910502784,0.14564478939129846,0.0355551804615622,0.16041772093469575,710,1.0,0.0,0.0
10,0.2776659222107578,1.0,0.07681040241496451,0.0,0.0,0.07654423600888816,0.0,0.0914316701273461,730,1.0,0.8333333333333334,0.4364278750249917
10,0.8030712492954859,1.0,0.12142444841615818,0.17011291429670133,0.17832712274959578,0.11815346036147335,0.10822403021185732,0.13076252480246353,750,1.0,1.0,0.4498253688751036
11,0.2123563346568062,1.0,0.0,0.23301136969040806,0.12378370976244618,0.0,0.21788453339730424,0.0,630,1.0,0.4444444444444444,0.8282057420719453
11,0.7409475081738506,1.0,1.0,1.0,1.0,1.0,0.3960670884266097,1.0,650,1.0,0.8888888888888888,0.0
11,0.344682200524112,1.0,0.03369375943859865,0.0,0.0,0.050989881910949116,0.2545529152883765,0.049063145475958685,670,1.0,1.0,0.9088960653952298
11,0.2360691695350083,1.0,0.2654527277339636,0.4188224559955852,0.6036730957165546,0.2602336410093802,0.5444563532853721,0.24066074261334336,690,1.0,1.0,0.3942168048807032
11,1.0,1.0,0.2255032764457141,0.710520559548118,0.8054176727833624,0.2287621464981573,1.0000000000000002,0.1769766138449942,710,1.0,0.2222222222222222,0.8387626117391618
11,0.9577262505418926,1.0,0.2455360424184505,0.6717591753112567,0.4271664432397631,0.2187473033005816,0.0,0.2366897547388049,730,1.0,0.0,0.12399642936342326
11,0.0,1.0,0.16192843446645533,0.2995855062590101,0.2809329799586438,0.1780034602326772,0.5016375845621776,0.16039808596231886,750,1.0,0.6666666666666666,1.0
12,0.7870324355261982,1.0,0.0,1.0,1.0,0.0,0.7498723326888874,0.0,630,1.0,0.8888888888888888,0.3154999125806791
12,0.9331320814963224,1.0,0.7346645043090376,0.0,0.0,0.7933691074756695,0.0,0.8473598900916173,650,1.0,0.7777777777777777,0.3933909609121223
12,1.0,1.0,0.7359969429924931,0.32802080518224386,0.5555259471095308,0.7606972112796626,1.0,0.7284821813409081,670,1.0,0.6666666666666666,0.7954477274519194
12,0.6854220925278217,1.0,1.0,0.1814707628087164,0.34883400104429113,1.0,0.5899935476218241,1.0,690,1.0,1.0,1.0
12,0.6829470658301434,1.0,0.7062648082603857,0.12252886870278945,0.3017228509773849,0.7330942014953549,0.3479450240309252,0.7577676982056899,710,1.0,0.7777777777777777,0.0
12,0.6581473414315364,1.0,0.26156386890417593,0.12613793171474807,0.19282428817075176,0.3661999568710215,0.31100685025168506,0.3991577249147227,730,1.0,0.7777777777777777,0.3992076282810581
12,0.0,1.0,0.3579399916749324,0.22434686267915693,0.4575995484247213,0.4349951390346547,0.7983221164653154,0.4247697613002828,750,1.0,0.0,0.16907739903072153
13,0.4571121074009819,1.0,0.9705481507102371,0.2356093012288012,0.17215069735473834,0.9780399841816864,0.4247512546055553,0.9642991164725544,630,1.0,0.7142857142857142,1.0
13,0.0,1.0,0.0,0.0,0.0,0.0011015341956834843,0.2036474091785182,0.0008192675963929472,650,1.0,0.5714285714285714,0.9065872449206104
13,0.8864918893518541,1.0,0.1406868137325401,1.0,1.0,0.09541923604632484,1.0,0.0685102283445218,670,1.0,0.8571428571428572,0.0
13,1.0,1.0,0.9376434546390748,0.19146413210580127,0.09126477236496568,0.9367878107626124,0.0005325601972266113,0.9371737007979904,690,1.0,0.0,0.24158325662569635
13,0.6307563588768065,1.0,1.0,0.09148143186420876,0.08980873879033732,1.0,0.0,1.0,710,1.0,1.0,0.2343706950450964
13,0.6121720582987102,1.0,0.9717090515185762,0.12788552601816489,0.1378777873582154,0.9837424374013142,0.4849904827450024,0.9679965555899734,730,1.0,0.7142857142857142,0.9449062169465114
13,0.7064766698288254,1.0,0.005659347686379768,0.1972342798443839,0.08821584199701701,0.0,0.19522523093179686,0.0,750,1.0,0.7142857142857142,0.7410013660072063
14,0.3616975160216721,1.0,0.5749532428705773,0.15968614761593125,0.12418039883343653,0.5797817785418222,0.17512765348941656,0.5949286993457834,630,1.0,0.0,0.2696916764618547
14,0.06565225932322205,1.0,0.3167629695280669,0.0,0.0,0.3201100842780433,0.0,0.3418623117944062,650,1.0,0.5,0.0
14,0.9708138876428272,1.0,0.4286718554356441,0.5170270546015753,0.279842932222568,0.42113310546204863,0.15721075499512988,0.43427389961673496,670,1.0,1.0,0.15326610724171835
14,1.0,1.0,0.0,0.3520436840286029,0.2582504879821976,0.0,0.2248825963210116,0.0,690,1.0,0.5,0.19495019302158206
14,0.0,1.0,1.0000000000000004,0.7103307583990635,0.4795879898030704,0.9999999999999996,0.5242564254988921,1.0,710,1.0,0.0,0.5908361294918316
14,0.5680933573046927,1.0,0.5230623056094149,0.8783431928390582,0.4673154563296669,0.5154027883477377,0.3713886806700107,0.515931275448672,730,1.0,0.0,0.2970447267979383
14,0.5810850892101977,1.0,0.15830853058877947,1.0,1.0,0.1537390515045396,1.0,0.10428902488939153,750,1.0,1.0,1.0
15,1.0,1.0,0.03235735393682758,1.0,1.0,0.02214670146594422,1.0,0.0,630,1.0,0.8333333333333334,1.0
15,0.1463976299246982,1.0,0.006487804518288343,0.3624575770950484,0.18713126024486765,0.0,0.08080307655575719,0.062441228991811926,650,1.0,1.0,0.038680525850117116
15,0.08320707162330795,1.0,0.0,0.105458929871593,0.024513860555834932,0.004208817035699752,0.0,0.0737204983942199,670,1.0,0.16666666666666666,0.05065636311657271
15,0.07820318578588906,1.0,0.5836849933019508,0.5081318285184475,0.33268132176458026,0.5550890492328104,0.13002961626903053,0.5801251826124023,690,1.0,0.16666666666666666,0.0
15,0.2435726111765092,1.0,0.3838922463193892,0.1622900614815656,0.11006190184823716,0.3804086274599854,0.09234563506674848,0.4192262737713861,710,1.0,0.33333333333333337,0.2905384174663885
15,0.0,1.0,0.9249923913793572,0.10377806498120153,0.10099025849580964,0.9193839247333973,0.16102091134153962,0.9199909202609023,730,1.0,0.0,0.03070607399299685
15,0.25626304913584186,1.0,1.0,0.0,0.0,1.0,0.11490618280913545,1.0,750,1.0,0.8333333333333334,0.1199495508087958
16,0.4156905204809709,1.0,0.9516906164662392,0.05509265352019793,0.032242052298667,0.9574203769451276,0.2787955750810208,0.9589827512369642,630,1.0,0.2,0.8243307385299501
16,0.0,1.0,0.9905648317567242,0.17820902079042036,0.25689812199313394,0.9966138077815764,1.0,0.9917834005363771,650,1.0,0.8,1.0
16,1.0,1.0,1.0,0.2286562260119187,0.3023652431085357,1.0,0.470585236350748,1.0,670,1.0,0.0,0.5795002126288222
16,0.5212554521023895,1.0,0.9180024082297532,1.0,1.0,0.8999835886536434,0.6671991187580527,0.8977669107623547,690,1.0,1.0,0.0
16,0.5598370734789023,1.0,0.24122800087621776,0.14503855867315518,0.07275260852074067,0.2441637552243648,0.2913691007056002,0.24255847263765995,710,1.0,0.3999999999999999,0.7726385382479939
16,0.7705944983780997,1.0,0.0,0.18439962939596216,0.061914580399868524,0.0,0.0,0.0,730,1.0,0.2,0.6804283549518938
16,0.2424409856967681,1.0,0.5205093919937269,0.0,0.0,0.5265338669033923,0.32994599447728723,0.5257864213956447,750,1.0,0.3999999999999999,0.7983632260527852
17,1.0,1.0,0.7156441361035597,0.35590998789461104,0.5922616601268098,0.7112301368028824,0.4865578449341239,0.7220012108721792,630,1.0,1.0,0.9357486969124206
17,0.26716300804900217,1.0,0.919835438377067,0.05967535416994019,0.0,0.9417473775778724,0.06514547924122127,0.9688585170265752,650,1.0,0.7000000000000001,0.5515032747801388
17,0.4235946464085655,1.0,0.9855153189594006,0.8051105723287726,0.5483137733634331,0.9702106019679562,0.0,1.0,670,1.0,0.8,0.3895657539068772
17,0.4386139363488664,1.0,1.0,0.9999999999999998,1.0,1.0,0.8711500754151706,0.9852611082955748,690,1.0,0.7000000000000001,0.9016441848571056
17,0.0,1.0,0.9063914720708935,0.6613474499218184,0.9975686132985028,0.8921273020224767,0.666552799722139,0.8899880215973077,710,1.0,0.0,0.032567492204497284
17,0.26857510490498104,1.0,0.4308709786864995,0.3841122007207274,0.8844423877297158,0.3933041869791758,0.4514414458347642,0.4125947402856447,730,1.0,0.0,0.0
17,0.5535642489164857,1.0,0.0,0.0,0.4761802512838798,0.0,1.0,0.0,750,1.0,0.7000000000000001,1.0
18,1.0,1.0,0.0,0.0,0.1422251726780075,0.0,0.3080971221255848,0.0,630,1.0,0.5,0.3785874597892488
18,0.6692641777292068,1.0,0.7084999942757548,1.0,1.0,0.6660027611593193,1.0,0.5960740003595113,650,1.0,0.25,1.0
18,0.0714396009173349,1.0,0.6646836789336916,0.32975514434381525,0.15685332761995607,0.6484095328210415,0.1215345319647953,0.7195968126700762,670,1.0,0.0,0.3141698312249845
18,0.957608094968952,1.0,0.9620364933057246,0.8022611456643672,0.7067420077059102,0.8970758562792867,0.4474081339552072,0.9312191748906856,690,1.0,0.5,0.36244935911044396
18,0.0,1.0,0.7620784694991869,0.08974389725624883,0.0,0.7625409574438821,0.020415110370263667,0.8573135059486034,710,1.0,0.25,0.03935830804164345
18,0.28108365403082336,1.0,0.5299212074162334,0.05011460903487836,0.09515261981450852,0.5038933997883355,0.0,0.585623786142019,730,1.0,1.0,0.0
18,0.8608981455939813,1.0,1.0,0.4319798185183529,0.5712149708336757,1.0,0.6984719550772038,1.0,750,1.0,0.25,0.6856270577180641
19,1.0,1.0,0.8303117630240813,0.11272543945868894,0.3149364353814357,0.8056865460451591,0.0,0.8343256228884366,630,1.0,1.0,0.0
19,0.19654913981326733,1.0,0.8839415147089422,0.3984301935130237,0.0,0.8831691594588804,0.6495066114288441,0.8921081114045988,650,1.0,0.20000000000000012,0.8675844741482006
19,0.2773077490778441,1.0,0.9074258829766596,0.15816367050382962,0.4680374252044284,0.9050778433555048,0.8248975877353095,0.9086952253288896,670,1.0,0.8,1.0
